pfid,ign,go_rating
EB09015DCB0DBA50,TTV_RAW,353
DF6AF0DA635DB276,sheluvvvveli72,352
C188A3C324C93E6,RSP_SleepyIsReal,351
4A80E39E2B7F66C4,CROW_MamaMerri,351
881E3E31828F3168,Quandale_Bartholomew,351
B49E781666A89492,Acidic_dan.114325,351
E4EA3B6EE6C449E7,GRANDPA_DREW_VR,351
39481088B277C704,SWA_MyNameGamer,350
97EBC531DA92481D,TRO_victoriaroze,350
DA3909E6F7A56CD3,jpib,350
32F1481668ED1F6D,TRO_Pickle_Rick3,349
4C588132905EF177,jimbob73official,349
F7C09599AF4387C4,user_j,349
F750AB3AAA3A7C7,Freak_TeamLawton,348
4BA83883A565E746,MRS_MADD_TATTER94,348
E20655124936042A,THC_hey_headshot,348
F328FD53FC3165A2,IO4O4,348
4C54F721652BF8A7,DesperateWoman,347
B928E760F56E55BE,TRO_Thronin,347
FB22C6F6DA87A1DC,FTC.Deerose26,347
50C0F9580159C60E,TW_Smores,346
52BDFA5EDBBFD127,VETS.SPC.Levis,346
FC332AC8BA4A126F,thedumpling,346
15D5938E547DCEAB,rikrei,345
26A3B72C19C3410A,yogidabear,345
67987576ACDCD20A,Boxer2015,345
8BFABCB857001BDA,Big.Easy.a.k.a.TroyD65,345
A0789FF8DC29D2A,BadBoys_Kottbrudi,344
1C8616AD3AD8149F,B.D.E_GHOSTLY,344
F644621B0E4EF87D,FatherXgoreX,344
50FB417EEFCF547D,Ginger_G,343
5C049C47EEBD6187,slass,342
98BB16DBDCE1C49B,Tfest,342
DF44CA274552BD47,BadBoys_Chrismo,342
416588E45CA48339,TTP.Giovanni96,341
7B4701A5C737DF24,NAC_OPIAT3D,341
8EC8470DD6EAA36A,NAC_PandieBr,341
9380B9365251B784,CIC_AceHole,340
8D26DD829A2879CB,LOL_Bonedaddy320,339
38BE265DA3629257,ciret7,338
52AB16709BE31219,SS_BriBri,338
9C45CD12B2026A5B,KHEMKEV83,338
D93C18108E89C7B2,Kikiuri,338
E5A8F7AF30320FF,UnpredictableF,337
23894EDFEFA3E1A5,xelaVR6,337
A5F74AFE8BE65A24,THC_Goddess_N_Guns,337
B5B0F4CF0438D9B7,BLutes87,337
3830845D91CB7A38,D.O.A.30,336
42C6D176156C0AE2,kbear328,336
7BD1407C62605BC1,BlowjobPrincess,336
DD0AD7ED45705CE5,TTP.MattyMac,336
E417FB1E80BFB301,Tklimon,336
FEF4C825E062430B,Craigaconda,336
2ED98053AFBA5DAA,jren15,334
396FE42F9F579FA9,pink_dragon_1,334
81D8317264C3F69F,SWA_Motomo94,334
BFDBEDA6BC4FBF3F,KyGelli,334
DA07718BD8891E9C,smrtnmrtn,334
E63FBD585E33727E,Just_Diva,334
9A3C0FD8AB1AEEBC,bananclaus_DK,333
CB94C37B4A9CC0CA,S.P.Q.R_simply.lemon,333
51F8C90EDA00C061,CIC_Copa.Diablo,332
2817C98E52B356BA,TAKE_SHOW,331
70F4470E125F2BB4,E_L_I_K_O,331
880D8121884F7D62,THC_FLYFISH-DAILY,331
D7240F2C73927B47,flatline_,331
94C9C4F70982DC42,Slimchanzee,330.118
254B8DB1FEE3D1D0,SWA_SkipSaba,330
6D0D6E281AB575A6,RedRiverFox,330
2F36C9ED59E9D1DF,EBOBULA,329
9F35E1CB20A73842,TND_SiR_DuKe,329
BE9B33EF686DA82C,LOL_PirateKrissie,329
CA0CA5560BB48F4C,Aaroway,329
6E7ABBDB1D1CF9BB,Cosmooon,328
9B3E317E550A4AE1,topher149,328
8688DC2CA54DF85B,PARZI.FR,326
9F375CEABEB52C4F,CaffinatedCobra,326
9822DD9CF4B88BA2,Galibix,325
114EAF01495F98AF,F1XERvr,324
563AF7A254ABD3BD,SummTingsWong,324
89F55AE4BE8B7749,JimmyCrackCorn145,324
8D2C722BAF441512,Virtualreading,324
A8358A06E71C06CA,Mr-Sm1th,324
D283598BE765B0BB,HotDeli,324
E5B96FDCCCE93EB,MERCURY_DAWN,323
BC15ECF28DB54292,Cammo444,323
2A9EA6D9AEA1E27D,Kyber_,322
717F78C3D1DB43F5,Bulletts4you,322
7F89D3C374338DE4,WildNicko1,322
967BBEE1E5EAB04F,painENFORCER212,322
BE3AA4827FC36077,Haneman,322
1C2F0D6EE767CACB,Oaker1,321
263B3A48FCDD1BCC,WalkingHazard,321
A901818F6A0D535F,h0h0h,321
DF4D0C8324F99F37,Syllith,321
F1E685F67FA641C2,PoGSTAR,321
49AB3847C67C27E9,VENUTO98,320
A6B6AFDC9C8FB301,James_C_T,320
17D14C45A41B6102,A.K.M_southernthang,319
26AB3A8B8D42ABD6,RBL_Iceman5454,319
74D0C3999CDA1A2E,TRO_Trixx_R_4_Kidz,319
91EE0A277D4F02C6,Dread_YT,319
FF9D64AFAE60A3C2,Blu_VR34,319
31AA6A89A6581BC3,iDadGoodAlot,318
6DAB068EFB228CE6,Googs-OVL,318
97E543B26EA2461A,IamPatticus,318
2B84AAA4C0C6BC9F,RAZILLIANT,317
74921ACB9BEE459C,Ordin1,317
22F9BF3A2774481E,Custom_CRL,316
E175D43F3B04E388,MAF_nickiw21,316
E8CD6D7289A593B9,BadBoys_Rino,316
299C9C74B8254A74,CommonGround,315
5FBC3F56FA09AC2C,JM1019,315
A9B45B7F9A0E3567,TheSpineDocKS,315
53896108E00DB8D6,BadGirls_IceFlower,314
957AF3C7528941A7,Badpenny17,314
9BC17AF1D8A98F5F,SAO.J1GSAW,314
A883087BF7946B41,wadewilson72,314
ABAAC6C135DC9A0F,FFS_be4unoit,314
16ADB84060CB1493,caliea,313
84553918DFBEDB07,Grandbananahunter831,313
F92D8971F940BD24,MotherBored407,313
983A84393809B4FB,Elite_panda_jr,312
A9C2A7AD4ABED794,LenaOvaKOS,312
E33DF883907B67BD,NAC_POPsmoke,312
9946BF8B22434CEE,jaykubman,311
19501B73A79416A9,TTK_Amara,310
1F207DFE00939F3B,T.R.Ojr_TanVR,310
4CFD119783456AD5,Photo_Bro,310
621D9200C3D57128,HayHayy,310
6C62104F5E89DD6C,wyosil_clip59,310
71BC204A346B58CA,SiX_ViperKiller,310
7A84CCF8A7D3DA22,TRO_Killshtgng,310
C5FC1B71A7E6F7E2,Y.B.D.thecharles,310
25AD9442A73F15A,TreeFerret,309
8F66AA506CE97A06,A.K.M_NextoriousVR,309
8CEB3E5047E15DDD,FFS_ibuffer,308
ACD61CCDD3E1EE63,tiger6923ilovetigers,308
108565A6A10291F4,ipshwitz,307
661485CA93569098,K.O.E_UNSPOK3NRIV4LRY,307
700722905ECD0B30,NAC_GreyBeard,306
4405BB069201A85C,Omega_theriddlervr,305
7511B39678540844,stewdiggity,305
F44C21FD38781EF8,Lucyfur_Daemon_PX,305
FEF74F83AAC9C7A2,RYL.A1narchy,304.719
405D400F829BF1,24packbeer,304
87587D18A79B4C3,AKM_Tomatt68,304
D2E8C7D497E73FF1,The_King_Of_Spades,304
ACB71B4136A641EA,doggydog81,303
C0B71E8C2B1BA9B5,PH_DK,303
6BB47400E83679B1,SakurasparrowFR,302
E100DE20CE97E7DC,revelinred,302
14B40B1D1E6B5139,Socalfyrman,301
ADAA3DC7F07F0A89,NAC_BE_POWERGIRL73,301
D9C9E8D698640A77,Barracora,301
E459760CC556AE9D,FinbarrSmith,301
A26477726BED4357,AgentOfLore,300
4293F66E92433F5E,SPOTEMGOTEM_TSK,299
14CEA8392674F7B8,1MeanMoM,298
27B27AAAA542A7B9,Hayley_W,298
3BF1583258943388,Rich_Nickards,298
946288E16A9B467D,AlaskanEagle,298
A1EA18DAE58018C9,MidnightTrumpet,298
E3FC920245F6E032,CIC_TrapDo_r,298
33832E9D2B745E0A,Scyfe,297
A186FBEC832EDD14,FL0WER_P0WER,297
A6917CD83AC6B14D,U.T.Tstickybutter,297
B04B37E9F5B5E40C,fishlord26,297
686742C2DF9968E,ilikepies1211,296
9FA1E3A23ADB9982,KyGelli,296
D3E5058D0590D20C,THC_MotoBelle,296
2F022D5188A1F5ED,TNF-MIKE-FR,294
723FA15948F9FEA5,brianbrowni,294
7CA52E33884AC4C8,Towerdog494,294
8456C07F1826C500,POP_KimB1010,293
D5C167472E8B8C9C,mv7945,293
1B057F230101C15F,La_toxica1,292
7BB009F3713C21B3,CassNova,292
8BB0F9FBE8CBD26E,ITr33zy,292
5B75A07AC0022EAB,Mrs_Cuz_Lightyear,291
1F40404199BE7D7E,Itayyyy,290
25988AEC0A0049D9,1poleinmyholes69,290
EF9FDB1A6B69E7ED,nucleos,290
56B3D818F622BD27,Treehuggerz_5n1p35,289
8CBC1A7B64DF1A63,MassiveJohnson,289
8A6BF1C83F1C9F22,Rhizzlas,288
924ADC0C13628129,Madog2mad_FIN,288
FEFF06F0EB5E2064,AKM_BoogieMan420,288
3B82EBCE50E6B2BB,RST_Sammy,287
D143E7466E198D4A,Disco_Stu,287
11BDDF7A1565A02E,TotoNspires,286
B82FB96100DCAD8A,M.I.A_Wmnlove,286
C802B6AFE8EDFD9F,BS_SAVVY,286
122749CDECF2B60F,PorkPie9,285
F7418ADA75C52E68,Bscdro,285
3B51804868171026,XxxtomyxxX,284
981E63F52496C1E8,420Reaper,283
BF017F3ED89210B3,SMJ_BabyHertz_YT,283
ECB9F4F78A385635,B60j80.2,282
268DDD4438972658,The_Virtual_Juan,281
E031FEDE56DAD89D,Blankey21,281
404B59831FFD927B,SyBruhs147,280
8CB0B132946BFD67,KidPhresh,280
D842059AADEA2452,THC_JAIBEE,280
2535275898353473,Mr.White33,278
2F431B76D4F087B3,jkelly1200,278
F1AB23C27EAFBCAD,NAC_Doc Holliday,278
20FB21B88FD4E89,gavlaaaaaad,277
73C7D98C1479AEF5,LOL_LittleBigEddy,277
E8B78AA05C734358,BeeBeeXDD,276
E1BBF7FF859ECDA7,TTV_Summer,275
25A0E1F3684339F,RickyGee73,274
66430A671BECA98,RBL_FLYSQRL,274
2C6476E6A95A2DC4,DangerDan24,274
5714C2F65D189B9D,MeTaHuMaN2.0,274
AC44FE6B2DFA36E2,SiX_jakey_SiX,274
1474BF0F724CE7B7,Bacon.MeClassyBaddie,273
5E710E961F75BDA7,Ukeliam,273
E3081A8EBB168168,Hal.dane.FR,273
370138002D008CC0,bloodygum,272
45BC13BD10B6C32E,mrlunt,272
CE7468CB0E19C349,wastafox84,272
FB2CDBA75F96D641,1SS_ConcreteKiller35,272
2CFAC292E09E2F3B,Jackie_Fvcking_Chan,271
A77573DFA1C10C7D,snack_goblin,271
E7B5988BFEEAFD4F,SWA_HARLEYJ,271
20824A44054CD900,Thunderlung0420,270
2939387947AF3176,BDExBIGDRIPx530,270
7595E935A2365116,StreamerVids,269
34E369444EAE8D8A,seandustin.com,268
FB9F1B474B9A00EA,RBL_FLYSQREL,268
24C60764CD7DCFB0,celeste666,267
80129F515F01DAF2,VR_Sense,267
1EEB577134E222F2,Snipes2UbyJberniej,266
2349D764C1C424A8,waverunnerfx14,266
8407CFCC94C072BB,ultraBrucey,265
16638B881353A3FC,CVR_C.Dub,264
57A16BE051E91E85,MisterEloc,264
42678B555CD62688,TheInsaneGeminiSLC,263
7F3B3F7B07E69D6,Robbiebob05,262
81A80965BF4A89F7,Leander_SLT,262
900822F1F8BCA489,1SS.Shafer.D,262
2D04FEAEB3DB3127,MysticVoyager2027,261
41C8E7BD3A97CEDF,Esmeralda_Villalobos,261
5FE07C0CFCB4BD1E,Lisk.in,261
36BE414AB47DB9AD,veryalloy,260
57AAD95FF4524F4E,Vivace97,257
6C391B7689FE8C4B,delfin_bd,256
9C7171E124A4AC14,shnicka,256
3607E6499F993A46,TRO_Samiam3039,255
3B14590F68575938,R.J.P.T,255
9465A46855F689D1,ChiefDork_TSK,255
D2CF358B26CE4AA5,T.K.O_DEMON13,255
36EDA736AD2FA6E,WTF_Zydaglo,253
DF2666DB1BBB4C10,patrickmarray98,253
1C156E769B163DA8,SemperMortem,252
D44A17CFA7CAC942,Dammit.Jim,252
E20E9BE866E89915,Fusionswe,252
1572F565D0F4E029,Blowfire_DK,251
4D225CB1A52EEAD6,SoldierOne99,251
21541E831E95DB32,Oh-Be-Juan,250
A4F37DF7BC20B1F2,1SS.K1T.KAT,250
DD9F8D524CA1668,Russell7735,249
43F1FFA643C00C04,roxy.pop_FIN,248
C6B572D073B4F5B5,TRO_Canuck1000,248
242B19735AB8E9A6,TRO_Sinphyre,247
7EA1D573E96F3C81,bcanon,247
BA314451CA559787,bobbybobbob78,247
3A9CAAC0E6E53925,Shoresy50,246
57870453FB0116B4,ThisNameIsWitty,246
5E780C397FDADE67,LOL_ItsQueenBish,246
81BCDB0A8B4C548F,Nevaste,246
4E604463D2E607E7,beranger09_FR,245
6E499AB0A4530804,TaterTot2.0,245
9785A3A51D2BF6A5,Reddishbow,245
B182C6ADA803E5FB,A.K.M._RobertMR,244
25FDAB4D75B089D8,NAC_2Mommabear,243
765F6B6BC305B554,MartynJK,243
66CA806D05F3DE4A,KristinG73,242
DDC484B1727CFD76,Barlis,242
908E5F2F1F43A6E7,CTRL.kc00_1,241
163D2ED8BDC320B4,goldenwoff,239
8FF041768B5915FE,Jonimarie.85,239
D92AF17F3F18CDE6,tankmondo,239
EA7B8C34413934A9,CRISTIOX3000,239
355B5FAD8CFB2CBE,AOC_Coolest_Peguin,238
3DF8D08926ACF225,Jus_surviving,238
72ADDE178AFCA85B,PlainChipNoDip,238
81215290CB16754C,xNICHOLSx,238
F8A02EEEA19FA1D6,SWA.Rollercoaster,238
7956021B3A0B8751,Tulileijona,237
E1A20879C72BBCBB,snowmech78,237
E7A0F97BF903A38B,grim71,237
70E69358CE353D86,LOL_GOLDEN_AWPERtunity,236
99B5BB83B2D7B050,Sabertooth502,236
A3FE8479C7CBB01E,Seraphjh,236
5BD78122E2BD0BD5,shovelstrouble,235
AFF6AEED27ECEA44,J-train1975,235
CA89B0E20B5AAFD7,TN_Whiskey,235
1DC8E3002867E45F,Nosferatu357,234
51E1681A6E10FAA6,I_Lorenzo__I,234
3C7EA0B2A8A9A08A,Mal_Gelder18,233
996EF98ABA817A44,evilgeniusmojo,233
3C948AFB337B64CD,ggraddy,230
9054A5D633F10C0F,screamingkerry420,229
968EAA9E98EF079F,Rasteraster,228
DE04D9CBFE367E6D,00.Glenn,228
6548D9739CC05FF6,GreenGoFantastic,224
F46EFA44B6347CDA,CIC_Lux,224
E7D5726E8290BC34,Hamcob_Imddgn,222
4D0859ED143DD54E,HellhoundNitemare,221
503ED11F81C91787,Bimbo_Spice,220
3BC3684949F2F74,Dead__Pixel,219
8499E912D2CD11DD,kissydakitty,219
93EE1D7F05C01512,4Dark2Lord0,217
AF0BECA71EE89B17,deadinzone_SDT,217
CBE24F198FF2AF91,TST_ApacheGirl1976,217
58FC24BC8E40BF85,DTC_fdelphine_FR,215
DA48D73E61F64561,JdKoons_PAW,214
8FCC264BADD7474,Sinwyn,213
B76047797268DF02,HoneyTheSweet,212
65FC4F4959BCB50F,TheWizzest,211
CF57E258AE7CC369,jeremyryanorg,209
539EB28DD7E7D2DF,miss_katys,207
889155D42D4FB73,Mask11424,206
2CBB64F2AC5E2F46,LeeLee_xoxo,204
20BF0D2291CB78D4,Doc1221_TSK,200
CDB47C2B444B0A90,TRO_Demonstorm,200
A22C6B976A228B7A,tarnus,199
24CFE8ACF577EDD4,ohsosavvy,198
7E43FF451330F319,MissesDee,197
B1C9F7529493F0FB,TRENE_BROCKIMONIE,196
7756E1BE11D3BBF4,Ahnya,195
DDE3A32AAF21F021,Black.Panther444,194
F888900BC3D6751,RBL_Shaunsy19_BDE,190
376FCE15E152B42C,DiPS.NoMatterWhat,190
FF4F736AB27648B1,TRO_Big.T.Jr,190
C5817C2647959A16,Loudhitzzz,188
C245EF439528C339,OneTonTomato,187
C7698D3E571AFA7,TST_Leddex,182
305994F116865EEB,theroyalflushed,182
4910A230CD156098,Ssslayerrr,176
BC57B7048A47EB8D,vancaroline,174
AD104B2CB757734C,mrpuffnstuff420210,172
8ECE02A0490980BC,MidModMommy,171
8E2CD8B40748A140,Rossco.pantani,169
9B0981E3D7F79D5B,Flip.Mode,169
3208E440C06694E0,SuperHurd,163
8E846370A4BEE87C,THC_AnimatedSunflower,161.761
BE05DA3CD5BFB3F8,TRO_dorminjones,151
38B7776EB525261B,Goatette,149
CA392AAFB8701AF3,Jen_Beth,148
D38B995C8848C0A9,2Souls,146
4D359A0479C0591E,Winocat,120
